,book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre,num_likes,rating_num_like,weighted_review_score
476,10032672-the-language-of-flowers,https://www.goodreads.com/book/show/10032672-the-language-of-flowers,The Language of Flowers (Hardcover),Vanessa Diffenbaugh,4.08,"203,467",2011,2641,fiction,3284,12623.0,3.8437880633373935
477,72579,https://www.goodreads.com/book/show/72579.Alias_Grace,Alias Grace (Hardcover),Margaret Atwood,4.03,"127,219",1996,2641,fiction,4197,18686.0,4.452227781748868
478,32499,https://www.goodreads.com/book/show/32499.The_Pelican_Brief,The Pelican Brief (Paperback),John Grisham,4.02,"404,830",1992,2628,fiction,1178,4949.0,4.201188455008489
479,51933429-the-guest-list,https://www.goodreads.com/book/show/51933429-the-guest-list,The Guest List (Hardcover),Lucy Foley,3.85,"454,751",2020,2613,fiction,18806,68083.0,3.620280761459109
480,469571,https://www.goodreads.com/book/show/469571.All_the_Pretty_Horses,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,4.0,"100,444",1992,2603,fiction,3408,13880.0,4.072769953051643
481,11899,https://www.goodreads.com/book/show/11899.The_Hours,The Hours (Paperback),Michael Cunningham,3.94,"129,923",1998,2593,fiction,3284,13954.0,4.249086479902558
482,28214365-commonwealth,https://www.goodreads.com/book/show/28214365-commonwealth,Commonwealth (Hardcover),Ann Patchett,3.82,"154,752",2016,2589,fiction,8108,30532.0,3.765663542180562
483,378,https://www.goodreads.com/book/show/378.The_Phantom_Tollbooth,The Phantom Tollbooth (Paperback),Norton Juster,4.16,"271,468",1961,2589,fiction,2059,8739.0,4.244293346284604
484,44279110-my-year-of-rest-and-relaxation,https://www.goodreads.com/book/show/44279110-my-year-of-rest-and-relaxation,My Year of Rest and Relaxation (Paperback),Ottessa Moshfegh,3.7,"130,023",2018,2582,fiction,12577,46850.0,3.7250536693965173
485,28877,https://www.goodreads.com/book/show/28877.Red_Dragon,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,4.03,"306,580",1981,2581,fiction,2865,11996.0,4.187085514834206
486,34928122-artemis,https://www.goodreads.com/book/show/34928122-artemis,Artemis (Hardcover),Andy Weir,3.67,"206,212",2017,2580,fiction,9571,25171.0,2.6299237279281162
487,10920,https://www.goodreads.com/book/show/10920.Cold_Mountain,Cold Mountain (Paperback),Charles Frazier,3.87,"231,626",1997,2580,fiction,2387,9470.0,3.967322999581064
488,2120932,https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,4.39,"852,413",2008,2573,fiction,7730,35510.0,4.59379042690815
489,18079776-the-invention-of-wings,https://www.goodreads.com/book/show/18079776-the-invention-of-wings,The Invention of Wings (Hardcover),Sue Monk Kidd,4.23,"288,605",2014,2570,fiction,3567,15123.0,4.239697224558452
490,9736930-before-i-go-to-sleep,https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,Before I Go to Sleep (Hardcover),S.J. Watson,3.89,"316,309",2011,2569,fiction,6448,21896.0,3.3957816377171217
491,17125,https://www.goodreads.com/book/show/17125.One_Day_in_the_Life_of_Ivan_Denisovich,One Day in the Life of Ivan Denisovich (Paperback),Aleksandr Solzhenitsyn,3.96,"99,739",1962,2566,fiction,2350,10071.0,4.285531914893617
492,6689,https://www.goodreads.com/book/show/6689.James_and_the_Giant_Peach,James and the Giant Peach (Hardcover),Roald Dahl,4.01,"419,142",1961,2566,fiction,1966,7493.0,3.8112919633774163
493,2696,https://www.goodreads.com/book/show/2696.The_Canterbury_Tales,The Canterbury Tales (Paperback),Geoffrey Chaucer,3.52,"203,402",1400,2557,fiction,2026,7412.0,3.6584402764067128
494,667,https://www.goodreads.com/book/show/667.Anthem,Anthem (Paperback),Ayn Rand,3.63,"140,669",1938,2555,fiction,2919,8071.0,2.7649880095923263
495,24612118-fates-and-furies,https://www.goodreads.com/book/show/24612118-fates-and-furies,Fates and Furies (Hardcover),Lauren Groff,3.58,"121,233",2015,2555,fiction,6229,17531.0,2.814416439235832
496,44890081-my-dark-vanessa,https://www.goodreads.com/book/show/44890081-my-dark-vanessa,My Dark Vanessa (Hardcover),Kate Elizabeth Russell,4.06,"167,361",2020,2549,fiction,20458,83651.0,4.0889138723237854
497,41022133-colorless-tsukuru-tazaki-and-his-years-of-pilgrimage,https://www.goodreads.com/book/show/41022133-colorless-tsukuru-tazaki-and-his-years-of-pilgrimage,Colorless Tsukuru Tazaki and his years of pilgrimage (Kindle Edition),Haruki Murakami,3.86,"146,800",2013,2543,fiction,6124,22497.0,3.673579359895493
498,23168277-the-sympathizer,https://www.goodreads.com/book/show/23168277-the-sympathizer,The Sympathizer (Hardcover),Viet Thanh Nguyen,3.96,"96,369",2015,2541,fiction,5182,21395.0,4.128714781937476
499,227711,https://www.goodreads.com/book/show/227711.I_Know_This_Much_Is_True,I Know This Much Is True (Paperback),Wally Lamb,4.19,"297,538",1998,2540,fiction,2572,11351.0,4.413297045101088
500,70535,https://www.goodreads.com/book/show/70535.2001,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,4.15,"281,906",1968,2535,fiction,2911,12508.0,4.296805221573343
501,3087,https://www.goodreads.com/book/show/3087.A_Room_with_a_View,A Room with a View (Paperback),E.M. Forster,3.91,"161,466",1908,2529,fiction,3009,11374.0,3.779993353273513
502,41681,https://www.goodreads.com/book/show/41681.The_Jungle,The Jungle (Paperback),Upton Sinclair,3.75,"134,029",1905,2528,fiction,2363,8236.0,3.4853999153618282
503,14866,https://www.goodreads.com/book/show/14866.Nineteen_Minutes,Nineteen Minutes (Hardcover),Jodi Picoult,4.12,"321,324",2007,2528,fiction,1943,7391.0,3.803911477097272
504,6690798-the-passage,https://www.goodreads.com/book/show/6690798-the-passage,"The Passage (The Passage, #1)",Justin Cronin,4.02,"205,598",2010,2527,fiction,7689,26359.0,3.4281441019638446
505,22055262-a-darker-shade-of-magic,https://www.goodreads.com/book/show/22055262-a-darker-shade-of-magic,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,4.06,"257,993",2015,2522,fiction,14588,49629.0,3.402042774883466
506,52357,https://www.goodreads.com/book/show/52357.Beowulf,Beowulf (Paperback),Unknown,3.46,"263,875",900,2515,fiction,3622,14275.0,3.941192711209277
507,37470,https://www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,4.07,"476,234",2001,2503,fiction,2143,7615.0,3.553429771348577
508,17841,https://www.goodreads.com/book/show/17841.Foucault_s_Pendulum,Foucault's Pendulum (Paperback),Umberto Eco,3.9,"66,081",1988,2502,fiction,2506,9974.0,3.980047885075818
509,50,https://www.goodreads.com/book/show/50.Hatchet,"Hatchet (Brian's Saga, #1)",Gary Paulsen,3.75,"342,596",1987,2500,fiction,2675,7717.0,2.884859813084112
510,816,https://www.goodreads.com/book/show/816.Cryptonomicon,Cryptonomicon (Mass Market Paperback),Neal Stephenson,4.24,"106,281",1999,2499,fiction,2190,7791.0,3.5575342465753423
511,18081809-landline,https://www.goodreads.com/book/show/18081809-landline,Landline (Hardcover),Rainbow Rowell,3.55,"158,579",2014,2497,fiction,3140,10442.0,3.3254777070063692
512,17184,https://www.goodreads.com/book/show/17184.The_Invisible_Man,The Invisible Man (Paperback),H.G. Wells,3.65,"170,921",1897,2494,fiction,4138,15208.0,3.6752054132431127
513,11447921-beautiful-ruins,https://www.goodreads.com/book/show/11447921-beautiful-ruins,Beautiful Ruins (Hardcover),Jess Walter,3.67,"167,706",2012,2485,fiction,2711,9502.0,3.50497971228329
514,30933,https://www.goodreads.com/book/show/30933.Brideshead_Revisited,Brideshead Revisited (Paperback),Evelyn Waugh,4.0,"98,786",1945,2479,fiction,4104,16365.0,3.9875730994152048
515,36381037-cinder,https://www.goodreads.com/book/show/36381037-cinder,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.13,"785,674",2012,2479,fiction,11725,41991.0,3.581321961620469
516,32187419-conversations-with-friends,https://www.goodreads.com/book/show/32187419-conversations-with-friends,Conversations with Friends (Kindle Edition),Sally Rooney,3.83,"214,089",2017,2476,fiction,9897,34871.0,3.523390926543397
517,17235026-the-girl-with-all-the-gifts,https://www.goodreads.com/book/show/17235026-the-girl-with-all-the-gifts,"The Girl with All the Gifts (The Girl with All the Gifts, #1)",M.R. Carey,3.94,"205,072",2014,2466,fiction,7531,30006.0,3.9843314300889654
518,4799,https://www.goodreads.com/book/show/4799.Cannery_Row,Cannery Row (Cannery Row #1),John Steinbeck,4.05,"119,415",1945,2464,fiction,4035,17113.0,4.241140024783148
519,256008,https://www.goodreads.com/book/show/256008.Lonesome_Dove,Lonesome Dove (Lonesome Dove #1),Larry McMurtry,4.48,"165,701",1985,2462,fiction,5482,27010.0,4.927033929222912
520,6320534-under-the-dome,https://www.goodreads.com/book/show/6320534-under-the-dome,Under the Dome (Hardcover),Stephen King,3.9,"279,948",2009,2454,fiction,3151,11597.0,3.680418914630276
521,33600,https://www.goodreads.com/book/show/33600.Shantaram,Shantaram (Paperback),Gregory David Roberts,4.23,"191,083",2003,2443,fiction,5346,13148.0,2.4594089038533484
522,4556058-the-last-olympian,https://www.goodreads.com/book/show/4556058-the-last-olympian,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,4.5,"778,978",2009,2443,fiction,8172,38132.0,4.666177190406265
523,48570454-transcendent-kingdom,https://www.goodreads.com/book/show/48570454-transcendent-kingdom,Transcendent Kingdom (Hardcover),Yaa Gyasi,4.14,"95,997",2020,2439,fiction,7177,30447.0,4.242301797408388
524,35545737-a-walk-to-remember,https://www.goodreads.com/book/show/35545737-a-walk-to-remember,A Walk to Remember (Kindle Edition),Nicholas Sparks,4.18,"726,658",1999,2437,fiction,2605,10661.0,4.092514395393474
525,5211,https://www.goodreads.com/book/show/5211.A_Fine_Balance,A Fine Balance (Paperback),Rohinton Mistry,4.34,"139,521",1995,2433,fiction,4994,23755.0,4.756708049659592
526,10964693-the-marriage-plot,https://www.goodreads.com/book/show/10964693-the-marriage-plot,The Marriage Plot (Hardcover),Jeffrey Eugenides,3.45,"114,669",2011,2431,fiction,2413,6944.0,2.877745544964774
527,38462,https://www.goodreads.com/book/show/38462.Giovanni_s_Room,Giovanni's Room (Paperback),James Baldwin,4.25,"84,857",1956,2431,fiction,8999,41980.0,4.664962773641515
528,15839976-red-rising,https://www.goodreads.com/book/show/15839976-red-rising,Red Rising (Red Rising Saga #1),Pierce Brown,4.23,"293,174",2014,2430,fiction,17233,65100.0,3.7776359310624965
529,7670,https://www.goodreads.com/book/show/7670.The_Andromeda_Strain,"The Andromeda Strain (Andromeda, #1)",Michael Crichton,3.91,"237,876",1969,2429,fiction,1652,6098.0,3.6912832929782082
530,45754981-the-glass-hotel,https://www.goodreads.com/book/show/45754981-the-glass-hotel,The Glass Hotel (Hardcover),Emily St. John Mandel,3.69,"111,793",2020,2428,fiction,12588,49773.0,3.9540038131553863
531,5359,https://www.goodreads.com/book/show/5359.The_Client,The Client (Paperback),John Grisham,4.03,"419,354",1993,2427,fiction,1495,3874.0,2.591304347826087
532,38359036-the-tattooist-of-auschwitz,https://www.goodreads.com/book/show/38359036-the-tattooist-of-auschwitz,"The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",Heather   Morris,4.26,"622,920",2018,2424,fiction,15793,52162.0,3.3028556955613246
533,31122,https://www.goodreads.com/book/show/31122.I_Capture_the_Castle,I Capture the Castle (Hardcover),Dodie Smith,4.0,"92,081",1948,2424,fiction,3701,13916.0,3.760064847338557
534,480204,https://www.goodreads.com/book/show/480204.The_Phantom_of_the_Opera,The Phantom of the Opera (Paperback),Gaston Leroux,3.96,"213,408",1909,2416,fiction,3094,12431.0,4.017776341305753
535,11713,https://www.goodreads.com/book/show/11713.The_English_Patient,The English Patient (Hardcover),Michael Ondaatje,3.87,"121,730",1992,2416,fiction,3233,12345.0,3.8184348901948653
536,6324090-alice-s-adventures-in-wonderland,https://www.goodreads.com/book/show/6324090-alice-s-adventures-in-wonderland,"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,3.98,"304,256",1865,2414,fiction,5682,25260.0,4.445617740232312
537,28187230-the-woman-in-cabin-10,https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10,The Woman in Cabin 10 (Hardcover),Ruth Ware,3.72,"453,129",2016,2411,fiction,9373,28455.0,3.035847647498133
538,5364,https://www.goodreads.com/book/show/5364.Dragonfly_in_Amber,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,4.32,"314,497",1992,2411,fiction,4571,19074.0,4.172828702690877
539,6192,https://www.goodreads.com/book/show/6192.Disgrace,Disgrace (Paperback),J.M. Coetzee,3.84,"95,882",1999,2408,fiction,4878,20452.0,4.19270192701927
540,36236125-invisible-monsters,https://www.goodreads.com/book/show/36236125-invisible-monsters,Invisible Monsters (Paperback),Chuck Palahniuk,3.97,"140,162",1999,2405,fiction,3182,13382.0,4.205531112507857
541,3412,https://www.goodreads.com/book/show/3412.The_Thorn_Birds,The Thorn Birds (Mass Market Paperback),Colleen McCullough,4.22,"333,302",1977,2402,fiction,3587,15726.0,4.384165040423753
542,18214414-the-silkworm,https://www.goodreads.com/book/show/18214414-the-silkworm,"The Silkworm (Cormoran Strike, #2)",Robert Galbraith,4.04,"239,523",2014,2396,fiction,3278,12961.0,3.9539353264185477
543,34268,https://www.goodreads.com/book/show/34268.Peter_Pan,Peter Pan (Hardcover),J.M. Barrie,4.02,"316,091",1911,2389,fiction,4934,18138.0,3.6761248479935142
544,46164,https://www.goodreads.com/book/show/46164.Tender_Is_the_Night,Tender Is the Night (Paperback),F. Scott Fitzgerald,3.8,"122,825",1934,2383,fiction,4593,16449.0,3.581319399085565
545,301082,https://www.goodreads.com/book/show/301082.Dead_Until_Dark,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,3.96,"523,183",2001,2382,fiction,4179,11843.0,2.8339315625747785
546,47212,https://www.goodreads.com/book/show/47212.Storm_Front,"Storm Front (The Dresden Files, #1)",Jim Butcher,3.98,"324,199",2000,2382,fiction,6246,20560.0,3.291706692283061
547,3367956-hotel-on-the-corner-of-bitter-and-sweet,https://www.goodreads.com/book/show/3367956-hotel-on-the-corner-of-bitter-and-sweet,Hotel on the Corner of Bitter and Sweet (Hardcover),Jamie Ford,4.01,"280,613",2009,2372,fiction,2330,8238.0,3.5356223175965664
548,49455,https://www.goodreads.com/book/show/49455.Notes_from_Underground,Notes from Underground (Paperback),Fyodor Dostoevsky,4.15,"103,349",1864,2369,fiction,7208,29293.0,4.063956714761376
549,2794,https://www.goodreads.com/book/show/2794.The_Crying_of_Lot_49,The Crying of Lot 49 (Paperback),Thomas Pynchon,3.69,"81,167",1966,2367,fiction,4469,16323.0,3.6524949653166257
550,49750,https://www.goodreads.com/book/show/49750.An_Abundance_of_Katherines,An Abundance of Katherines (Hardcover),John Green,3.55,"490,331",2006,2365,fiction,5225,12878.0,2.464688995215311
551,249747,https://www.goodreads.com/book/show/249747.Artemis_Fowl,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,3.85,"535,814",2001,2365,fiction,3424,12538.0,3.6617990654205608
552,52382796-sh-gun,https://www.goodreads.com/book/show/52382796-sh-gun,Shōgun (Paperback),James Clavell,4.39,"158,363",1975,2364,fiction,2499,9134.0,3.655062024809924
553,4374400-if-i-stay,https://www.goodreads.com/book/show/4374400-if-i-stay,If I Stay (Hardcover),Gayle Forman,3.93,"778,021",2009,2364,fiction,7595,26481.0,3.4866359447004607
554,1379961,https://www.goodreads.com/book/show/1379961.People_of_the_Book,People of the Book (Hardcover),Geraldine Brooks,4.0,"137,703",2008,2364,fiction,2044,7775.0,3.8038160469667317
555,26247008-truly-madly-guilty,https://www.goodreads.com/book/show/26247008-truly-madly-guilty,Truly Madly Guilty (Hardcover),Liane Moriarty,3.58,"264,579",2016,2361,fiction,5078,14717.0,2.8981882630957068
556,12948,https://www.goodreads.com/book/show/12948.The_Turn_of_the_Screw,The Turn of the Screw (Paperback),Henry James,3.42,"128,154",1898,2360,fiction,8025,26970.0,3.3607476635514018
557,12781,https://www.goodreads.com/book/show/12781.The_Satanic_Verses,The Satanic Verses (Paperback),Salman Rushdie,3.7,"60,399",1988,2358,fiction,2838,9344.0,3.29245947850599
558,5659,https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows,The Wind in the Willows (Paperback),Kenneth Grahame,3.98,"194,287",1908,2356,fiction,3222,11753.0,3.6477343265052764
559,13651,https://www.goodreads.com/book/show/13651.The_Dispossessed,"The Dispossessed (Hainish Cycle, #6)",Ursula K. Le Guin,4.2,"102,720",1974,2353,fiction,5502,24373.0,4.429843693202471
560,19494,https://www.goodreads.com/book/show/19494.The_Spy_Who_Came_In_from_the_Cold,The Spy Who Came In from the Cold (Paperback),John le Carré,4.04,"99,123",1963,2352,fiction,3408,14927.0,4.379988262910798
561,42046112-recursion,https://www.goodreads.com/book/show/42046112-recursion,Recursion (Hardcover),Blake Crouch,4.14,"153,211",2019,2351,fiction,10493,44580.0,4.248546650147717
562,17803,https://www.goodreads.com/book/show/17803.After_Dark,After Dark (Hardcover),Haruki Murakami,3.72,"126,908",2004,2349,fiction,3171,13006.0,4.101545253863135
563,188572,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,The Complete Sherlock Holmes (Paperback),Arthur Conan Doyle,4.46,"187,761",1927,2347,fiction,2067,8659.0,4.189163038219642
564,6091075-so-long-and-thanks-for-all-the-fish,https://www.goodreads.com/book/show/6091075-so-long-and-thanks-for-all-the-fish,"So Long, and Thanks for All the Fish (The Hitchhiker's Guide to the Galaxy, #4)",Douglas Adams,4.09,"154,741",1984,2344,fiction,814,3064.0,3.764127764127764
565,6294,https://www.goodreads.com/book/show/6294.Howl_s_Moving_Castle,"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,4.25,"262,241",1986,2340,fiction,7187,32321.0,4.497147627661055
566,9416,https://www.goodreads.com/book/show/9416.Confessions_of_a_Shopaholic,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,3.67,"681,514",2000,2333,fiction,2228,6410.0,2.8770197486535007
567,45047384-the-house-in-the-cerulean-sea,https://www.goodreads.com/book/show/45047384-the-house-in-the-cerulean-sea,The House in the Cerulean Sea (Kindle Edition),T.J. Klune,4.47,"191,844",2020,2331,fiction,26429,95252.0,3.6040712853305084
